Page score,Page trust score,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
50,52,E-Commerce Brasil - Artigos e Dicas sobre comércio eletrônico,https://www.ecommercebrasil.com.br/,http://www.neoassist.com/,NeoAssist,91,474,false,true,false,false,false,true,2017-10-25,2017-11-25,false,false
50,52,E-Commerce Brasil - Artigos e Dicas sobre comércio eletrônico,https://www.ecommercebrasil.com.br/,http://www.neoassist.com/,,74,485,false,false,false,false,true,true,2017-03-01,2017-10-25,false,true
39,33,Stelo | Pagamentos Online com Segurança,http://www.stelo.com.br/,http://stelo.neoassist.com/?th=Iframe,Central de relacionamento,3,20,false,true,false,false,false,false,2016-09-11,2017-11-20,false,true
32,29,Loja Oficial da Carmen Steffens - Moda Feminina,http://www.carmensteffens.com.br/,http://carmensteffens.neoassist.com/?action=new&th=troca,Troca Fácil,15,126,false,true,false,false,false,true,2016-08-31,2017-10-10,false,false
32,29,Loja Oficial da Carmen Steffens - Moda Feminina,http://www.carmensteffens.com.br/,http://carmensteffens.neoassist.com/?action=new&th=troca,Troca,15,144,false,true,false,false,false,true,2016-11-23,2017-10-10,false,false
31,33,Martins Atacado Online | notebook,https://b.martins.com.br/busca.aspx?f_marca=Lenovo&page=1&q=notebook,https://martins.neoassist.com/?th=popupchat,Fale Conosco,8,510,false,true,false,false,false,true,2017-07-04,2017-11-19,false,false
29,31,Prêmio E-Commerce Brasil 2017 | E-Commerce Brasil,http://www.premioecommercebrasil.com.br/,http://www.neoassist.com/,,67,15,false,false,false,false,true,false,2017-07-05,2017-12-06,false,false
29,31,Blog Fala Mart -,http://www.falamart.com.br/,http://martins.neoassist.com/?action=get&element=NL.Auth,Atendimento Online,43,148,false,true,false,false,false,true,2017-03-18,2017-10-30,false,false
28,24,Drogaria São Paulo,http://www.drogariasaopaulo.com.br/,http://drogariasp.neoassist.com/?th=chatdrogariaspvt,Chat online,4,775,false,true,false,false,false,true,2017-04-07,2017-10-13,false,false
26,27,Martins | Atacado Online,https://b.martins.com.br/Default.aspx,http://martins.neoassist.com/?action=get&element=NL.Auth,Black Atendimento online,21,527,false,true,false,false,false,false,2017-11-18,2017-11-18,true,false
26,27,Martins | Atacado Online,https://b.martins.com.br/Default.aspx,http://martins.neoassist.com/?action=get&element=NL.Auth,Atendimento online,19,502,false,true,false,false,false,false,2017-07-06,2017-11-18,false,true
20,21,Como é trabalhar na empresa NeoAssist | 99jobs.com,https://99jobs.com/neoassist,http://www.neoassist.com/,http://www.neoassist.com/,25,33,false,true,false,false,false,false,2017-11-17,2017-12-02,true,false
19,18,Tang,http://www.tang.com.br/,http://mondelez.neoassist.com/?action=get&element=FormMail&th=tangv3,,47,2,false,false,true,false,false,false,2016-12-25,2017-10-18,false,false
19,18,Tang,http://www.tang.com.br/,http://mondelez.neoassist.com/?th=tangv3,,47,2,false,false,true,false,false,false,2016-12-25,2017-10-18,false,false
15,7,642 – Marcyn,https://www.marcyn.com.br/toda-a-loja,https://marcyn.neoassist.com/?th=marcyneletro,,8,405,false,false,true,false,false,false,2017-10-30,2017-11-28,false,false
15,7,Martins | Atacado Online,http://b.martins.com.br/,http://martins.neoassist.com/?action=get&element=NL.Auth,Atendimento online,19,517,false,true,false,false,false,false,2017-08-04,2017-11-17,false,false
14,2,Comprar Online Móveis para Casa e Escritório | Mpozenato,http://www.mpozenato.com.br/,http://alkes.neoassist.com/?origem=MPozenato&th=mpozenatoNeoa,,15,319,false,false,false,true,false,false,2017-09-23,2017-09-23,false,false
14,16,Sutiã com Aro Renda Florette Nude | Compre Já! - Marcyn,http://www.marcyn.com.br/sutia-com-aro-florette-avela-0181/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,80,false,false,true,false,false,false,2017-01-29,2017-09-14,false,false
13,10,Drogaria São Paulo,https://www.drogariasaopaulo.com.br/,https://drogariasp.neoassist.com/?th=chatdrogariaspvt,Chat online,4,703,false,true,false,false,false,false,2017-10-28,2017-11-30,false,false
13,12,Martins | Atacado Online,http://b.martins.com.br/Default.aspx,http://martins.neoassist.com/?action=get&element=NL.Auth,Atendimento online,18,507,false,true,false,false,false,false,2017-07-08,2017-11-25,false,false
11,11,Fórum E-Commerce Brasil 2017,https://eventos.ecommercebrasil.com.br/forum/,http://neoassist.com/,NeoAssist NeoAssist Líder no desenvolvimento de soluções tecnológicas inovadoras para atendimento e relacionamento com clientes.,387,42,false,true,false,false,false,false,2017-08-17,2017-12-01,false,false
11,6,Lingerie Online - Compre Já | Marcyn,https://www.marcyn.com.br/lingerie,https://marcyn.neoassist.com/?th=marcyneletro,,7,600,false,false,true,false,false,false,2017-11-03,2017-11-03,false,false
11,3,"Lingeries, Moda Praia e Fitness - Aproveite | Marcyn",https://www.marcyn.com.br/,https://marcyn.neoassist.com/?th=marcyneletro,,9,182,false,false,true,false,false,false,2017-11-05,2017-11-05,false,false
10,12,Celulares e Smartphones | Bemol,https://www.bemol.com.br/c/telefonia/celular,http://bemol.neoassist.com/,,13,140,false,false,false,false,true,false,2017-02-13,2017-11-12,false,false
10,7,CNA - Cursos de inglês e espanhol,http://www.e-cna.com.br/,http://cna.neoassist.com/n.js?d=cna.neoassist.com&ip=Index&it=flutuanteNeoa,,11,18,false,false,true,false,false,false,2017-09-15,2017-09-15,false,false
9,0,James Liberato « Universo Fnac,http://www.universofnac.com.br/evento/james-liberato/,http://fnac.neoassist.com/?action=answer&cat=200193&id=467785&match_number=2&question=Contato%20SAC,Sac,22,140,false,true,false,false,false,false,2017-05-25,2017-10-12,false,false
9,4,20171110 - PONTO CE XI - ACCEPT 10/11/2017 21:00 - ingressando,http://www.ingressando.com.br/20171110__ponto_ce_xi__accept__10112017_2100/p,http://aloingresso.neoassist.com/?th=fixa,,14,42,false,false,true,false,false,false,2017-09-22,2017-09-22,false,false
7,0,,http://www.neoassist.com.br/site/,http://www.neoassist.com/site/,,0,0,false,true,false,false,false,false,2017-10-19,2017-10-19,false,false
7,3,Pós Estácio - CERS - Página inicial,https://posestacio.cers.com.br/,https://posestaciocers.neoassist.com/?th=chatpopup,,12,37,false,false,true,false,false,false,2017-02-03,2017-10-01,false,true
7,7,20170930 - AVIÕES FANTASY 30/09/2017 21:00 - ingressando,http://www.ingressando.com.br/20170930__avioes_fantasy__30092017_2100/p,http://aloingresso.neoassist.com/?th=fixa,,15,36,false,false,true,false,false,false,2017-09-22,2017-09-22,false,false
7,3,Martins | Atacado Online,https://b.martins.com.br/,http://martins.neoassist.com/?action=get&element=NL.Auth,Atendimento online,18,511,false,true,false,false,false,false,2017-07-16,2017-11-10,false,false
6,6,"PÃ¡gina no Encontrada | Mexico | MondelÄ“z International, Inc.",http://mx.mondelezinternational.com/layouts/Error/error.aspx?aspxerrorpath=%2Fhome,http://mondelezespanhol.neoassist.com/?action=get&element=FormMail&th=mondelez2,CONTACTO,10,47,false,true,false,false,false,true,2017-06-23,2017-12-09,false,false
6,0,NeoAssist | Início,http://www.neoa.sk/,http://blog.neoassist.com/,,15,39,false,false,false,false,true,false,2017-08-22,2017-10-25,false,false
6,0,NeoAssist | Início,http://www.neoa.sk/,http://neoassist.com/,Neo Assist,15,39,false,true,false,false,false,false,2017-08-22,2017-10-25,false,false
6,0,NeoAssist | Início,http://www.neoa.sk/,http://blog.neoassist.com/,Nosso Blog,15,39,false,true,false,false,false,false,2017-08-22,2017-10-25,false,false
6,0,NeoAssist | Início,http://www.neoa.sk/,http://blog.neoassist.com/,Blog,15,39,false,true,false,false,false,false,2017-08-22,2017-10-25,false,false
6,0,,http://www.neoa.sk/,http://www.neoassist.com/,,0,0,false,true,false,false,false,false,2017-08-22,2017-10-25,false,false
6,5,"Inicio | Argentina | Mondelēz International, Inc.",http://ar.mondelezinternational.com/home,http://mondelezespanhol.neoassist.com/?th=mondelezar,CONTACTO,272,56,false,true,false,false,false,true,2015-02-18,2017-10-06,false,false
6,3,Conferência E-Commerce Brasil NORDESTE,https://eventos.ecommercebrasil.com.br/conferencia-nordeste/,http://neoassist.com/,NeoAssist NeoAssist Líder no desenvolvimento de soluções tecnológicas inovadoras para atendimento e relacionamento com clientes.,76,21,false,true,false,false,false,false,2017-09-05,2017-12-07,false,false
6,8,Jornada de Relacionamento com o Cliente | Endeavor Brasil,https://endeavor.org.br/jornada-relacionamento-cliente/,http://blog.neoassist.com/a-jornada-do-relacionamento-com-o-cliente/,Artigo originalmente publicado no blog da NeoAssist,18,217,false,true,false,false,false,false,2017-08-21,2017-12-04,false,false
5,3,Fale-conosco – Eletronica Santana,http://www.eletronicasantana.com.br/fale-conosco,http://eletronicasantana.neoassist.com/?action=new,,14,210,false,false,true,false,false,false,2017-06-17,2017-11-21,false,false
5,8,WOOD'S MARINGÁ 5 ANOS - aloingressos.com.br - ingressando,http://www.ingressando.com.br/20171014__woods_maringa_5_anos_14102017_2200/p,http://aloingresso.neoassist.com/?th=fixa,,14,42,false,false,true,false,false,false,2017-09-12,2017-09-12,false,false
5,8,LUAU DO KICKING COM GABRIEL O PENSADOR - aloingressos.com.br - aloingressos,http://www.aloingressos.com.br/20171216__luau_do_kicking___gabriel_o_pensador_16122017_2200/p,http://aloingresso.neoassist.com/?th=fixa,,15,23,false,false,true,false,false,false,2017-10-10,2017-10-10,false,false
5,6,20171203 - HAMMER FALL 03/12/2017 18:00 - ingressando,http://www.ingressando.com.br/20171203__hammer_fall__03122017_1800/p,http://aloingresso.neoassist.com/?th=fixa,,14,36,false,false,true,false,false,false,2017-11-03,2017-11-16,false,false
5,5,Estudo E-commerce Radar 2017,http://hotsite.neoatlas.com.br/ecommerce-radar,http://site.neoassist.com/,,15,1,false,false,false,false,true,false,2017-09-15,2017-12-02,false,false
5,0,Desvendando o Universo de Amelie Poulain « Universo Fnac,http://www.universofnac.com.br/evento/amelie-poulain/,http://fnac.neoassist.com/?action=answer&cat=200193&id=467785&match_number=2&question=Contato%2BSAC,Sac,16,64,false,true,false,false,false,false,2017-11-24,2017-12-09,true,false
5,0,Desvendando o Universo de Amelie Poulain « Universo Fnac,http://www.universofnac.com.br/evento/amelie-poulain/,http://fnac.neoassist.com/?action=answer&cat=200193&id=467785&match_number=2&question=Contato%20SAC,Sac,16,152,false,true,false,false,false,false,2017-07-09,2017-11-08,false,false
5,7,Top Strappy Preto Marcyn | Compre Já! - Marcyn,http://www.marcyn.com.br/top-strappy-preto-marcyn-527011/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,78,false,false,true,false,false,false,2016-12-18,2017-09-13,false,false
5,0,"Inicio | Mexico | Mondelēz International, Inc.",http://www.institutoadams.com.mx/,http://mondelezespanhol.neoassist.com/?action=get&element=FormMail&th=mondelez2,CONTACTO,44,22,false,true,false,false,false,false,2017-06-28,2017-10-12,false,false
5,3,Martins | Atacado Online,http://b.martins.com.br/Default.aspx?seg=4,http://martins.neoassist.com/?action=get&element=NL.Auth,Atendimento online,19,509,false,true,false,false,false,false,2017-10-23,2017-10-23,false,false
4,3,Martins | Atacado Online,http://b.martins.com.br/Default.aspx?seg=3,http://martins.neoassist.com/?action=get&element=NL.Auth,Black Atendimento online,19,499,false,true,false,false,false,false,2017-11-19,2017-11-19,true,false
4,3,Martins | Atacado Online,http://b.martins.com.br/Default.aspx?seg=3,http://martins.neoassist.com/?action=get&element=NL.Auth,Atendimento online,20,501,false,true,false,false,false,false,2017-10-03,2017-11-19,false,true
4,3,Martins | Atacado Online,http://b.martins.com.br/Default.aspx?seg=2,http://martins.neoassist.com/?action=get&element=NL.Auth,Atendimento online,20,509,false,true,false,false,false,false,2017-10-08,2017-11-23,false,false
4,3,5 passos para ter um bom relacionamento com seus clientes - Endeavor,https://endeavor.org.br/dicas-relacionamento-cliente/,http://blog.neoassist.com/dicas-para-um-bom-relacionamento-com-clientes/,do blog da Neoassist,16,210,false,true,false,false,false,false,2017-02-18,2017-11-26,false,false
4,3,20171118 - BAILE DA SANTINHA - FORTALEZA 18/11/2017 20:00 - ingressando,http://www.ingressando.com.br/20171118__baile_da_santinha__fortaleza_18112017_2000/p,http://aloingresso.neoassist.com/?th=fixa,,14,36,false,false,true,false,false,false,2017-10-23,2017-11-23,false,false
4,3,20171231 - REVEILLON PAN O NOVO GOLF VILLE 2018 31/12/2017 21:00 - ingressando,http://www.ingressando.com.br/20171231__reveillon_pan_o_novo_golf_ville_2018_31122017_2100/p,http://aloingresso.neoassist.com/?th=fixa,,14,26,false,false,true,false,false,false,2017-11-16,2017-11-16,true,false
4,6,Clube Juventus - VILLA CAIPIRA NAIARA AZEVEDO - aloingressos.com.br - aloingressos,http://www.aloingressos.com.br/20171020__villa_caipira__naiara_azevedo_20102017_2100/p,http://aloingresso.neoassist.com/?th=fixa,,15,25,false,false,true,false,false,false,2017-10-10,2017-10-10,false,false
4,3,Conferência E-Commerce Brasil RIO 2017 - A Conferência E-Commerce Brasil RIO 2017 acontece em novembro no Centro de Convenção SulAmérica no Rio de Janeiro. Participe!Conferência E-Commerce Brasil RIO 2017 | A Conferência E-Commerce Brasil RIO 2017 acontece em novembro no Centro de Convenção SulAmérica no Rio de Janeiro. Participe!,https://www.ecommercebrasil.com.br/conferencia-rio-2017/,http://neoassist.com/,Líder no desenvolvimento de soluções tecnológicas inovadoras para atendimento e relacionamento com clientes.,74,0,false,true,false,false,false,false,2017-06-29,2017-09-28,false,false
4,3,Fashion Refresh | Concorra a R$ 10 mil em compras!,https://www.glamour.com.br/fashion-refresh,https://glamour.neoassist.com/?th=chatpopupNeoa,CHAT,7,203,false,true,false,false,false,false,2017-11-14,2017-12-01,true,false
4,3,Sac – Toymania,http://www.toymania.com.br/sac,http://toymania.neoassist.com/,,9,127,false,false,true,false,false,false,2017-01-23,2017-11-21,false,false
4,3,Convenio – Drogaria Sao Paulo,https://www.drogariasaopaulo.com.br/convenio,https://drogariasp.neoassist.com/?th=chatdrogariaspvt,Chat online,4,424,false,true,false,false,false,false,2017-10-28,2017-11-28,false,false
4,2,Prêmio E-Commerce Brasil 2017 | E-Commerce Brasil,http://premioecommercebrasil.com.br/,http://www.neoassist.com/,,67,15,false,false,false,false,true,false,2017-07-14,2017-11-29,false,false
4,5,GFT desenvolve portal de gestão de sinistros para a Seguros SURA - E-Commerce News,https://ecommercenews.com.br/noticias/lancamentos/gft-desenvolve-portal-de-gestao-de-sinistros-para-a-seguros-sura/,http://site.neoassist.com/,Neoassist,53,111,true,true,false,false,false,false,2017-09-05,2017-11-07,false,false
4,3,16 tendências de atendimento para 2017 - Notícias - Negócios - Administradores.com,http://www.administradores.com.br/noticias/negocios/16-tendencias-de-atendimento-para-2017/116469/,http://blog.neoassist.com/futuro-do-atendimento-maquinas-humanos/,aqui,25,124,false,true,false,false,false,false,2017-04-10,2017-11-15,false,false
4,3,16 tendências de atendimento para 2017 - Notícias - Negócios - Administradores.com,http://www.administradores.com.br/noticias/negocios/16-tendencias-de-atendimento-para-2017/116469/,http://blog.neoassist.com/consumidor-insatisfeito/,Neste link,25,124,false,true,false,false,false,false,2017-04-10,2017-11-15,false,false
4,0,Maurício e Mauri « Universo Fnac,http://www.universofnac.com.br/evento/mauricio-e-mauri/,http://fnac.neoassist.com/?action=answer&cat=200193&id=467785&match_number=2&question=Contato%20SAC,Sac,16,161,false,true,false,false,false,false,2017-03-02,2017-10-07,false,false
4,0,sites,http://www.blogdocallcenter.com.br/sites/,http://blog.neoassist.com/,blog.neoassist.com/,122,105,false,true,false,false,false,false,2017-02-04,2017-12-05,false,false
4,6,Sutiã com Bojo Meia Taça em Renda Marcyn | Compre Já - Marcyn,http://www.marcyn.com.br/sutia-bojo-meia-taca-estruturado-renda-roxo-459011/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,80,false,false,true,false,false,false,2017-07-14,2017-09-14,false,false
4,6,Top Academia Bojo Estampa Gráfica Marcyn | Compre Já! - Marcyn,http://www.marcyn.com.br/top-academia-bojo-estampa-grafica-azul-marcyn-524806/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,79,false,false,true,false,false,false,2017-07-14,2017-09-13,false,false
4,6,Sutiã Decote Bojo e Aro Azul | Compre Já! - Marcyn,http://www.marcyn.com.br/sutia-decote-bojo-aro-basico-azul-marcyn-003011/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,84,false,false,true,false,false,false,2017-07-14,2017-09-13,false,false
4,6,Sutiã Costas Nadador Algodão Rosa Capricho | Compre Já - Marcyn,http://www.marcyn.com.br/sutia-capricho-marcyn-lingerie-426012/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,81,false,false,true,false,false,false,2017-07-14,2017-09-13,false,false
4,6,Sutiã Costas Nadador Branco | Compre Já! - Marcyn,http://www.marcyn.com.br/sutia-costas-nadador-branco-532015/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,85,false,false,true,false,false,false,2017-08-13,2017-09-14,false,false
4,6,Sutiã Meia Taça com Bojo Renda Vermelho | Compre já! - Marcyn,http://www.marcyn.com.br/sutia-marcyn-lingerie-goiaba-418011/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,79,false,false,true,false,false,false,2017-03-18,2017-09-13,false,false
4,6,Sutiã Decote Bojo e Aro Bege Escuro | Compre Já! - Marcyn,http://www.marcyn.com.br/sutia-decote-bojo-aro-basico-bege-escuro-marcyn-003011/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,84,false,false,true,false,false,false,2017-07-14,2017-09-14,false,false
4,6,Sutiã de Algodão Bojo Push-Up com Aro Marcyn | Compre Já - Marcyn,http://www.marcyn.com.br/sutia-push-up-algodao-bege-marcyn-402013/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,81,false,false,true,false,false,false,2017-08-13,2017-09-14,false,false
4,6,Sutiã Decote Bojo e Aro Branco | Compre Já! - Marcyn,http://www.marcyn.com.br/sutia-decote-bojo-aro-basico-branco-marcyn-003011/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,81,false,false,true,false,false,false,2017-01-29,2017-09-13,false,false
4,6,Maiô Clássico Fivela Jeans Azul Marcyn | Compre Já! - Marcyn,http://www.marcyn.com.br/maio-classico-fivela-jeans-azul-marcyn-praia-509732/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,79,false,false,true,false,false,false,2017-07-14,2017-09-13,false,false
4,6,Sutiã com Bojo Triângulo Rosa Pink Capricho | Compre Já - Marcyn,http://www.marcyn.com.br/sutia-bojo-triangulo-capricho-rosa-310-012/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,83,false,false,true,false,false,false,2017-07-14,2017-09-14,false,false
4,6,Sutiã Top Redutor Firmador Bege | Compre Já - Marcyn,http://www.marcyn.com.br/sutia-redutor-firmador-bege-0197/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,80,false,false,true,false,false,false,2017-03-18,2017-09-14,false,false
4,6,Sutiã Top Costas Nadador Rosa Pink Capricho | Compre Já - Marcyn,http://www.marcyn.com.br/top-bojo-push-up-capricho-rosa-310802/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,83,false,false,true,false,false,false,2017-07-13,2017-09-13,false,false
4,6,Sutiã Aro Cotton Florette Roxo | Compre Já! - Marcyn,http://www.marcyn.com.br/sutia-florette-aro-cotton-blush-marcyn-508011/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,78,false,false,true,false,false,false,2017-01-29,2017-09-13,false,false
4,6,Sutiã Aro Cotton Florette Branco | Compre Já! - Marcyn,http://www.marcyn.com.br/sutia-florette-aro-cotton-branco-marcyn-508011/p,http://marcyn.neoassist.com/?th=marcyneletro,,10,79,false,false,true,false,false,false,2017-03-18,2017-09-13,false,false
4,6,E-book explica a importância da automação de processos em meio a transformação digital no mundo corporativo - E-Commerce News,https://ecommercenews.com.br/noticias/lancamentos/e-book-explica-a-importancia-da-automacao-de-processos-em-meio-a-transformacao-digital-no-mundo-corporativo/,http://site.neoassist.com/,Neoassist,57,132,true,true,false,false,false,false,2017-10-24,2017-11-08,false,false
4,6,E-book explica a importância da automação de processos em meio a transformação digital no mundo corporativo - E-Commerce News,https://ecommercenews.com.br/noticias/lancamentos/e-book-explica-a-importancia-da-automacao-de-processos-em-meio-a-transformacao-digital-no-mundo-corporativo/,http://conteudo.blog.neoassist.com/automacao-e-transformacao-digital,e-book,57,132,false,true,false,false,false,false,2017-10-24,2017-11-08,false,false
4,6,E-book explica a importância da automação de processos em meio a transformação digital no mundo corporativo - E-Commerce News,https://ecommercenews.com.br/noticias/lancamentos/e-book-explica-a-importancia-da-automacao-de-processos-em-meio-a-transformacao-digital-no-mundo-corporativo/,http://conteudo.blog.neoassist.com/automacao-e-transformacao-digital,“Automação & Transformação Digital”,57,132,false,true,false,false,false,false,2017-10-24,2017-11-08,false,false
4,6,E-book explica a importância da automação de processos em meio a transformação digital no mundo corporativo - E-Commerce News,https://ecommercenews.com.br/noticias/lancamentos/e-book-explica-a-importancia-da-automacao-de-processos-em-meio-a-transformacao-digital-no-mundo-corporativo/,http://neoassist.com/,NeoAssist,57,132,false,true,false,false,false,false,2017-10-24,2017-11-08,false,false
4,6,4 soluções que melhoram a experiência de compra do cliente - E-Commerce News,https://ecommercenews.com.br/noticias/dicas/4-solucoes-que-melhoram-a-experiencia-de-compra-do-cliente/,http://site.neoassist.com/,Neoassist,58,107,true,true,false,false,false,false,2017-09-21,2017-11-08,false,false
3,3,Stelo | Disputa,http://www.stelo.com.br/disputa/,http://stelo.neoassist.com/?th=Iframe,Central de relacionamento,3,19,false,true,false,false,false,false,2016-12-28,2017-11-09,false,false
3,4,Conferência E-Commerce Brasil RIO 2017,https://eventos.ecommercebrasil.com.br/conferencia-rio/,https://www.neoassist.com/,NeoAssist,150,30,false,true,false,false,false,false,2017-10-21,2017-12-07,false,false
3,4,Conferência E-Commerce Brasil RIO 2017,https://eventos.ecommercebrasil.com.br/conferencia-rio/,http://neoassist.com/,NeoAssist NeoAssist Líder no desenvolvimento de soluções tecnológicas inovadoras para atendimento e relacionamento com clientes.,77,20,false,true,false,false,false,false,2017-09-05,2017-12-07,false,false
3,0,Suporte | EPOC,http://www.epoc.com.br/suporte/,http://epoc.neoassist.com/?th=tag_mobile,,22,31,false,false,true,false,false,false,2017-05-14,2017-12-05,false,false
3,5,Conferência E-Commerce Brasil Porto Alegre 2017,https://eventos.ecommercebrasil.com.br/conferencia-porto-alegre/,https://www.neoassist.com/,NeoAssist,141,65,false,true,false,false,false,false,2017-11-21,2017-12-07,true,false
3,5,Conferência E-Commerce Brasil Porto Alegre 2017,https://eventos.ecommercebrasil.com.br/conferencia-porto-alegre/,http://neoassist.com/,NeoAssist NeoAssist Líder no desenvolvimento de soluções tecnológicas inovadoras para atendimento e relacionamento com clientes.,76,19,false,true,false,false,false,false,2017-09-05,2017-12-07,false,false
3,0,Pedro Scalon « Universo Fnac,http://www.universofnac.com.br/evento/pedro-scalon/,http://fnac.neoassist.com/?action=answer&cat=200193&id=467785&match_number=2&question=Contato%20SAC,Sac,22,132,false,true,false,false,false,false,2017-04-15,2017-10-19,false,false
3,4,Fórum E-Commerce Brasil 2017,https://www.ecommercebrasil.com.br/forum2017/,http://neoassist.com/,NeoAssist NeoAssist Líder no desenvolvimento de soluções tecnológicas inovadoras para atendimento e relacionamento com clientes.,387,52,false,true,false,false,false,false,2017-09-24,2017-11-26,false,false
3,3,20171118 - PONTO.CE XI - PLANET HEMP 18/11/2017 21:00 - ingressando,http://www.ingressando.com.br/20171118__pontoce_xi__planet_hemp_18112017_2100/p,http://aloingresso.neoassist.com/?th=fixa,,14,42,false,false,true,false,false,false,2017-10-29,2017-11-12,false,false
3,0,Portal Call Center: A porta de entrada para o setor de contact center no Brasil,http://portalcallcenter.com.br/index.php/destaques/7141-as-principais-tendencias-de-atendimento-para-2017,http://conteudo.blog.neoassist.com/conteudo-exclusivo-neoassist,NeoAssist,5,42,false,true,false,false,false,false,2017-04-30,2017-10-18,false,false
2,0,Crie seu personagem e seja um novo talento da arte digital « Universo Fnac,http://www.universofnac.com.br/fnac/novostalentos/,http://fnac.neoassist.com/?action=answer&cat=200193&id=467785&match_number=2&question=Contato%20SAC,Sac,17,24,false,true,false,false,false,false,2017-01-26,2017-11-13,false,false
2,0,Portal Call Center: A porta de entrada para o setor de contact center no Brasil,http://portalcallcenter.com.br/index.php/2014-05-26-16-11-42/2014-05-26-16-41-39/5717-sac-erros-e-acertos-da-motivacao-interna,http://www.neoassist.com/,Neo Assist,5,57,false,true,false,false,false,false,2017-07-03,2017-10-01,false,true
2,4,20170811 - DEICIDE 11/08/2017 21:00 - ingressando,http://www.ingressando.com.br/20170811__deicide__11082017_2100/p,http://aloingresso.neoassist.com/?th=fixa,,14,36,false,false,true,false,false,false,2017-07-02,2017-11-16,false,true
2,3,"O que você faria se pudesse saber, previsivelmente, quais clientes vão voltar a fazer negócio com você? - Notícias - Negócios - Administradores.com",http://www.administradores.com.br/noticias/negocios/o-que-voce-faria-se-pudesse-saber-previsivelmente-quais-clientes-vao-voltar-a-fazer-negocio-com-voce/120540/,http://blog.neoassist.com/,o blog,18,118,false,true,false,false,false,false,2017-09-10,2017-11-11,false,false
2,0,Página não encontrada | E-Commerce Brasil,http://teclamkt.com.br/webber/65744081/2040373532/687474703A2F2F7777772E65636F6D6D6572636562726173696C2E636F6D2E62722F776F726B73686F702F67657374616F2D64652D6573746F7175652D652D61626173746563696D656E746F2D706172612D65636F6D6D657263652F,http://www.neoassist.com/,,204,0,false,false,false,false,true,false,2017-09-12,2017-09-12,false,false
2,0,MEDICÃO | Cãotadores de Histórias « Universo Fnac,http://www.universofnac.com.br/evento/medicao-caotadores-de-historias/,http://fnac.neoassist.com/?action=answer&cat=200193&id=467785&match_number=2&question=Contato%20SAC,Sac,16,41,false,true,false,false,false,false,2017-11-08,2017-11-08,false,false
2,0,MEDICÃO | Cãotadores de Histórias « Universo Fnac,http://www.universofnac.com.br/evento/medicao-caotadores-de-historias/,http://fnac.neoassist.com/?action=answer&cat=200193&id=467785&match_number=2&question=Contato%2BSAC,Sac,16,64,false,true,false,false,false,false,2017-11-24,2017-12-09,true,false
2,3,Conferência E-Commerce Brasil Centro-Oeste 2017,https://eventos.ecommercebrasil.com.br/conferencia-centro-oeste/,http://neoassist.com/,NeoAssist NeoAssist Líder no desenvolvimento de soluções tecnológicas inovadoras para atendimento e relacionamento com clientes.,107,38,false,true,false,false,false,false,2017-08-26,2017-11-26,false,false
2,3,Stelo | Desenvolvedor,http://www.stelo.com.br/desenvolvedor/,http://stelo.neoassist.com/?th=Iframe,Central de relacionamento,3,16,false,true,false,false,false,false,2017-02-01,2017-12-06,false,false
2,3,PUMP BLACK PARTY - aloingressos.com.br - aloingressos,http://www.aloingressos.com.br/20171101__pump_black_party__01112017_2200/p,http://aloingresso.neoassist.com/?th=fixa,,15,29,false,false,true,false,false,false,2017-10-10,2017-10-10,false,false
2,3,Studio 5 - TIAGO IORC - aloingressos.com.br - aloingressos,http://www.aloingressos.com.br/20171028__tiago_iorc__28102017_2100/p,http://aloingresso.neoassist.com/?th=fixa,,15,25,false,false,true,false,false,false,2017-10-17,2017-10-17,false,false
2,3,Conferência E-Commerce Brasil Minas 2016 -Conferência E-Commerce Brasil Minas 2016,https://www.ecommercebrasil.com.br/conferencia-minas-2016/,http://site.neoassist.com/,,104,2,false,false,false,false,true,false,2017-06-18,2017-11-02,false,false
2,4,Conferência E-Commerce Brasil Belo Horizonte,https://eventos.ecommercebrasil.com.br/conferencia-belo-horizonte/,http://neoassist.com/,NeoAssist NeoAssist Líder no desenvolvimento de soluções tecnológicas inovadoras para atendimento e relacionamento com clientes.,94,27,false,true,false,false,false,false,2017-09-05,2017-12-07,false,false
