Page score,Page trust score,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
1,3,SSD a opção de desempenho na hora do jogo – bringIT Comércio Eletrônico | Atendimento ao Cliente,https://suporte.bringit.com.br/hc/pt-br/articles/236090548-SSD-a-op%C3%A7%C3%A3o-de-desempenho-na-hora-do-jogo,https://www.zendesk.com.br/help-center/,Powered by Zendesk,11,39,false,true,false,false,false,false,2017-11-28,2017-11-28,true,false
1,3,Tip of the week: Versioning your SLA policies | Zendesk,https://www.zendesk.com/blog/tip-week-versioning-sla-policies/,https://www.zendesk.com.br/,Português,24,120,false,true,false,false,false,false,2017-05-02,2017-10-07,false,false
1,3,Zendesk Management Team,https://www.zendesk.co.uk/company/management-team/,https://www.zendesk.com.br/,Português,54,78,false,true,false,false,false,false,2017-05-06,2017-12-09,false,false
1,3,BitCão Produtos para Cães e Gatos,https://atendimento.bitcao.com.br/hc/pt-br,https://www.zendesk.com.br/help-center/,Powered by Zendesk,1,8,false,true,false,false,false,false,2017-11-25,2017-12-09,true,false
1,3,BitCão Produtos para Cães e Gatos,https://atendimento.bitcao.com.br/hc/pt-br,https://www.zendesk.com.br/help-center/,Powered by Zendesk,1,8,false,true,false,false,false,false,2017-10-22,2017-10-22,false,false
1,0,35のヒント： 世界のビジネスマナー常識・非常識 | Zendesk 日本語,https://www.zendesk.co.jp/best-practices/manners-around-world-jp/,https://www.zendesk.com.br/,Português,26,80,false,true,false,false,false,false,2017-09-28,2017-11-14,false,false
1,3,Agent Experience Guide | Zendesk,https://www.zendesk.com/resources/agent-experience-guide/,https://www.zendesk.com.br/,Português,22,118,false,true,false,false,false,false,2017-08-01,2017-11-12,false,false
1,3,Conduct an agent satisfaction survey | Zendesk,https://www.zendesk.com/blog/conduct-agent-satisfaction-survey/,https://www.zendesk.com.br/,Português,22,124,false,true,false,false,false,false,2017-09-15,2017-10-19,false,false
1,3,Brasileiro prefere ficar preso no trânsito a contatar SAC - InfoMoney,http://www.infomoney.com.br/negocios/noticias-corporativas/noticia/7021162/brasileiro-prefere-ficar-preso-transito-contatar-sac,https://www.zendesk.com.br/,https://www.zendesk.com.br/,19,204,false,true,false,false,false,false,2017-11-06,2017-11-22,false,false
1,3,Providing a great customer experience during the holiday rush | Zendesk Blog,https://www.zendesk.com/blog/providing-great-customer-experience-holiday-rush/,https://www.zendesk.com.br/,Português,22,140,false,true,false,false,false,false,2017-10-23,2017-10-23,false,false
1,3,The History of Customer Support | Zendesk,https://www.zendesk.com/resources/the-history-of-customer-support/,https://www.zendesk.com.br/,Português,19,113,false,true,false,false,false,false,2017-04-12,2017-11-17,false,false
1,3,Zendesk partners with BarkBox to launch the first ever “dog bot” for the holiday season | Zendesk,https://www.zendesk.com/blog/zendesk-barkbox-dog-chatbot/,https://www.zendesk.com.br/,Português,26,123,false,true,false,false,false,false,2017-06-10,2017-11-12,false,false
1,3,Scaling real-time communication | Zendesk,https://www.zendesk.com/blog/scaling-real-time-communication/,https://www.zendesk.com.br/,Português,23,132,false,true,false,false,false,false,2017-09-08,2017-12-07,false,false
